,CHECKINGSTATUS,LOANDURATION,CREDITHISTORY,LOANPURPOSE,LOANAMOUNT,EXISTINGSAVINGS,EMPLOYMENTDURATION,INSTALLMENTPERCENT,SEX,OTHERSONLOAN,CURRENTRESIDENCEDURATION,OWNSPROPERTY,AGE,INSTALLMENTPLANS,HOUSING,EXISTINGCREDITSCOUNT,JOB,DEPENDENTS,TELEPHONE,FOREIGNWORKER,RISK
1784,less_0,11,credits_paid_to_date,car_used,250,less_100,unemployed,1,female,none,1,real_estate,19,stores,rent,1,skilled,1,none,yes,No Risk
1785,less_0,11,credits_paid_to_date,education,1296,less_100,unemployed,1,female,none,1,savings_insurance,29,none,rent,1,skilled,1,none,yes,No Risk
1786,less_0,11,credits_paid_to_date,vacation,3765,100_to_500,unemployed,3,female,none,3,real_estate,34,none,rent,2,management_self-employed,1,none,yes,No Risk
1787,less_0,11,no_credits,car_new,250,100_to_500,less_1,2,male,none,1,real_estate,19,bank,rent,1,unemployed,1,none,yes,No Risk
1788,less_0,11,no_credits,car_new,250,less_100,1_to_4,2,male,none,2,real_estate,28,bank,rent,1,unemployed,1,none,yes,No Risk
1789,less_0,11,no_credits,car_new,3724,less_100,1_to_4,2,female,none,2,savings_insurance,29,none,own,1,skilled,1,none,yes,No Risk
1790,less_0,11,no_credits,car_used,368,less_100,unemployed,1,male,none,2,real_estate,19,none,rent,1,management_self-employed,1,none,yes,No Risk
1791,less_0,11,no_credits,car_used,1645,less_100,less_1,2,female,none,1,savings_insurance,19,none,rent,1,skilled,1,none,yes,No Risk
1792,less_0,11,prior_payments_delayed,car_new,250,100_to_500,less_1,2,female,none,1,car_other,31,bank,rent,1,unemployed,2,none,yes,No Risk
1793,less_0,11,prior_payments_delayed,car_new,250,less_100,4_to_7,3,male,none,2,savings_insurance,39,none,own,2,skilled,1,none,yes,Risk
1794,less_0,11,prior_payments_delayed,car_new,1525,100_to_500,1_to_4,2,female,none,1,real_estate,26,stores,own,1,skilled,1,yes,yes,No Risk
1795,less_0,11,prior_payments_delayed,car_new,1928,less_100,unemployed,1,female,none,2,car_other,23,none,own,1,skilled,1,none,yes,Risk
1796,less_0,11,prior_payments_delayed,car_new,3900,less_100,1_to_4,2,male,none,3,savings_insurance,19,none,rent,1,skilled,1,none,yes,No Risk
1797,less_0,11,prior_payments_delayed,car_new,4693,less_100,4_to_7,3,male,none,2,car_other,32,none,own,2,skilled,1,none,yes,No Risk
1798,less_0,11,prior_payments_delayed,car_used,3098,less_100,1_to_4,3,male,none,3,savings_insurance,32,none,own,1,skilled,1,yes,yes,No Risk
1799,less_0,11,prior_payments_delayed,car_used,3190,less_100,1_to_4,3,male,none,2,car_other,29,none,own,2,skilled,1,yes,yes,No Risk
1800,less_0,11,prior_payments_delayed,car_used,4576,500_to_1000,greater_7,4,female,none,3,unknown,43,bank,own,2,unemployed,1,none,yes,No Risk
1801,less_0,11,prior_payments_delayed,furniture,250,500_to_1000,4_to_7,3,male,none,3,savings_insurance,34,none,own,2,skilled,1,none,yes,No Risk
1802,less_0,11,prior_payments_delayed,furniture,250,less_100,4_to_7,2,male,none,1,savings_insurance,24,stores,own,1,skilled,1,none,yes,No Risk
1803,less_0,11,prior_payments_delayed,furniture,1480,less_100,1_to_4,3,male,none,2,car_other,32,bank,rent,1,unskilled,2,yes,yes,No Risk
1804,less_0,11,prior_payments_delayed,furniture,1535,500_to_1000,1_to_4,3,female,none,3,car_other,34,none,rent,1,skilled,1,none,yes,No Risk
1805,less_0,11,prior_payments_delayed,furniture,1821,less_100,1_to_4,2,female,co-applicant,3,car_other,44,stores,own,1,skilled,1,yes,yes,No Risk
1806,less_0,11,prior_payments_delayed,furniture,1873,less_100,1_to_4,3,male,none,3,car_other,31,none,rent,1,skilled,1,none,yes,No Risk
1807,less_0,11,prior_payments_delayed,furniture,2017,less_100,1_to_4,3,female,none,2,car_other,33,stores,own,2,unskilled,1,none,yes,No Risk
1808,less_0,11,prior_payments_delayed,vacation,5537,less_100,4_to_7,4,male,none,2,unknown,34,none,own,2,skilled,2,yes,yes,No Risk
1809,less_0,12,all_credits_paid_back,appliances,250,100_to_500,1_to_4,2,female,none,2,savings_insurance,22,none,rent,1,skilled,1,none,yes,No Risk
1810,less_0,12,all_credits_paid_back,appliances,532,less_100,less_1,1,male,none,1,car_other,20,stores,rent,1,skilled,1,none,yes,No Risk
1811,less_0,12,all_credits_paid_back,appliances,655,less_100,1_to_4,3,female,none,3,savings_insurance,23,none,own,1,skilled,1,none,yes,No Risk
1812,less_0,12,all_credits_paid_back,appliances,2148,less_100,4_to_7,3,female,none,2,real_estate,19,none,own,1,skilled,1,none,yes,No Risk
1813,less_0,12,all_credits_paid_back,car_new,250,500_to_1000,1_to_4,1,male,none,2,real_estate,29,stores,rent,1,skilled,1,none,yes,No Risk
1814,less_0,12,all_credits_paid_back,car_new,250,500_to_1000,less_1,2,male,none,3,savings_insurance,31,none,rent,2,skilled,1,yes,yes,No Risk
1815,less_0,12,all_credits_paid_back,car_new,250,less_100,1_to_4,1,female,none,1,real_estate,19,stores,rent,1,skilled,1,none,yes,No Risk
1816,less_0,12,all_credits_paid_back,car_new,250,less_100,less_1,1,female,none,1,savings_insurance,39,bank,rent,1,unemployed,1,yes,yes,No Risk
1817,less_0,12,all_credits_paid_back,car_new,250,less_100,less_1,2,male,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk
1818,less_0,12,all_credits_paid_back,car_new,250,less_100,unemployed,1,female,none,1,real_estate,19,stores,rent,1,skilled,1,none,yes,No Risk
1819,less_0,12,all_credits_paid_back,car_new,287,less_100,less_1,2,female,none,1,real_estate,28,stores,own,1,unskilled,1,none,yes,No Risk
1820,less_0,12,all_credits_paid_back,car_new,844,less_100,less_1,2,male,none,2,real_estate,20,none,own,1,skilled,1,none,yes,No Risk
1821,less_0,12,all_credits_paid_back,car_new,2833,less_100,less_1,3,female,none,3,savings_insurance,31,none,own,2,skilled,1,yes,yes,Risk
1822,less_0,12,all_credits_paid_back,car_new,4144,less_100,less_1,2,female,none,3,real_estate,26,none,own,1,skilled,1,yes,yes,No Risk
1823,less_0,12,all_credits_paid_back,car_new,4152,less_100,1_to_4,2,male,none,3,savings_insurance,29,none,own,2,skilled,1,none,yes,No Risk
1824,less_0,12,all_credits_paid_back,car_used,250,less_100,1_to_4,2,female,none,1,real_estate,31,stores,own,1,skilled,1,none,yes,No Risk
1825,less_0,12,all_credits_paid_back,car_used,250,less_100,less_1,1,female,none,2,savings_insurance,32,bank,rent,1,unemployed,1,none,yes,No Risk
1826,less_0,12,all_credits_paid_back,car_used,250,less_100,unemployed,2,female,co-applicant,2,savings_insurance,19,stores,own,1,skilled,1,none,yes,No Risk
1827,less_0,12,all_credits_paid_back,car_used,264,less_100,less_1,2,male,none,1,real_estate,29,stores,rent,1,skilled,1,none,yes,No Risk
1828,less_0,12,all_credits_paid_back,car_used,360,less_100,unemployed,2,female,none,1,real_estate,21,none,own,1,skilled,1,none,yes,No Risk
1829,less_0,12,all_credits_paid_back,car_used,1844,less_100,1_to_4,1,female,co-applicant,2,real_estate,22,stores,own,1,unskilled,1,none,yes,Risk
1830,less_0,12,all_credits_paid_back,education,1741,less_100,less_1,3,male,none,2,real_estate,24,none,own,1,skilled,1,none,yes,No Risk
1831,less_0,12,all_credits_paid_back,education,6888,less_100,1_to_4,2,female,none,1,car_other,19,none,own,1,skilled,1,none,yes,No Risk
1832,less_0,12,all_credits_paid_back,furniture,250,less_100,1_to_4,1,female,none,1,real_estate,25,stores,rent,1,skilled,1,none,yes,No Risk
1833,less_0,12,all_credits_paid_back,furniture,250,less_100,1_to_4,3,female,none,1,car_other,29,none,own,1,skilled,1,none,yes,No Risk
1834,less_0,12,all_credits_paid_back,furniture,250,less_100,4_to_7,2,female,none,2,car_other,26,stores,own,1,skilled,1,none,yes,No Risk
1835,less_0,12,all_credits_paid_back,furniture,250,less_100,less_1,1,female,none,2,savings_insurance,24,none,rent,1,skilled,1,none,yes,No Risk
1836,less_0,12,all_credits_paid_back,furniture,250,less_100,less_1,1,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk
1837,less_0,12,all_credits_paid_back,furniture,1248,less_100,1_to_4,2,female,none,2,savings_insurance,37,none,own,1,skilled,1,none,yes,No Risk
1838,less_0,12,all_credits_paid_back,furniture,1472,100_to_500,1_to_4,2,female,none,1,savings_insurance,40,stores,own,1,skilled,1,yes,yes,No Risk
1839,less_0,12,all_credits_paid_back,furniture,1851,less_100,1_to_4,3,female,none,2,real_estate,22,none,own,1,skilled,1,none,yes,No Risk
1840,less_0,12,all_credits_paid_back,furniture,2848,less_100,unemployed,1,female,none,1,car_other,22,bank,rent,1,unemployed,1,none,yes,No Risk
1841,less_0,12,all_credits_paid_back,furniture,3897,100_to_500,less_1,3,female,none,3,car_other,29,none,own,1,skilled,1,none,yes,No Risk
1842,less_0,12,all_credits_paid_back,furniture,4137,100_to_500,4_to_7,3,male,none,2,car_other,19,bank,rent,1,unemployed,1,none,yes,No Risk
1843,less_0,12,all_credits_paid_back,furniture,4781,less_100,4_to_7,3,male,co-applicant,2,savings_insurance,36,none,own,1,skilled,1,yes,yes,No Risk
1844,less_0,12,all_credits_paid_back,radio_tv,250,less_100,less_1,1,male,none,2,real_estate,29,stores,rent,1,skilled,1,none,yes,No Risk
1845,less_0,12,all_credits_paid_back,radio_tv,288,less_100,1_to_4,2,female,none,2,car_other,37,stores,own,1,unskilled,1,none,yes,No Risk
1846,less_0,12,all_credits_paid_back,vacation,250,less_100,unemployed,2,male,none,2,real_estate,22,bank,own,1,unskilled,1,none,yes,No Risk
1847,less_0,12,all_credits_paid_back,vacation,1598,less_100,less_1,2,female,none,3,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk
1848,less_0,12,all_credits_paid_back,vacation,1742,less_100,1_to_4,1,female,none,1,real_estate,25,bank,rent,1,unemployed,1,none,yes,No Risk
1849,less_0,12,all_credits_paid_back,vacation,2202,less_100,less_1,2,female,none,2,savings_insurance,21,none,rent,1,skilled,1,none,yes,No Risk
1850,less_0,12,credits_paid_to_date,car_new,2067,less_100,1_to_4,3,male,none,2,savings_insurance,32,none,own,1,skilled,1,none,yes,No Risk
1851,less_0,12,credits_paid_to_date,car_used,250,less_100,less_1,2,female,none,2,real_estate,24,none,own,1,skilled,1,none,yes,No Risk
1852,less_0,12,credits_paid_to_date,car_used,3935,500_to_1000,4_to_7,3,female,none,2,car_other,34,stores,rent,1,skilled,1,none,yes,No Risk
1853,less_0,12,credits_paid_to_date,car_used,5166,less_100,1_to_4,2,male,none,1,car_other,28,stores,rent,1,unskilled,2,yes,yes,No Risk
1854,less_0,12,credits_paid_to_date,furniture,620,500_to_1000,less_1,2,female,none,1,car_other,30,stores,rent,1,skilled,1,none,yes,No Risk
1855,less_0,12,credits_paid_to_date,furniture,1046,less_100,4_to_7,2,male,none,2,real_estate,27,none,rent,1,skilled,1,none,yes,No Risk
1856,less_0,12,credits_paid_to_date,furniture,1288,less_100,less_1,3,female,none,3,car_other,34,none,rent,1,skilled,1,none,yes,No Risk
1857,less_0,12,no_credits,car_new,376,less_100,1_to_4,2,female,none,2,real_estate,25,bank,rent,1,unemployed,1,none,yes,No Risk
1858,less_0,12,no_credits,car_new,3147,less_100,less_1,1,male,none,2,real_estate,31,none,own,1,skilled,1,none,yes,No Risk
1859,less_0,12,prior_payments_delayed,car_new,250,greater_1000,4_to_7,2,male,none,1,real_estate,23,stores,rent,1,skilled,1,none,yes,No Risk
1860,less_0,12,prior_payments_delayed,car_new,250,greater_1000,less_1,2,male,none,1,savings_insurance,22,stores,rent,1,skilled,1,none,yes,No Risk
1861,less_0,12,prior_payments_delayed,car_new,250,less_100,unemployed,2,female,none,3,savings_insurance,19,none,rent,1,skilled,1,yes,yes,No Risk
1862,less_0,12,prior_payments_delayed,car_new,973,less_100,1_to_4,1,female,none,2,car_other,30,stores,own,1,skilled,1,none,yes,Risk
1863,less_0,12,prior_payments_delayed,car_new,4304,500_to_1000,greater_7,2,female,none,3,unknown,24,stores,rent,1,skilled,2,none,yes,No Risk
1864,less_0,12,prior_payments_delayed,car_used,1056,less_100,4_to_7,2,male,none,2,car_other,39,stores,own,2,skilled,1,none,yes,No Risk
1865,less_0,12,prior_payments_delayed,car_used,1097,less_100,1_to_4,2,male,none,3,savings_insurance,34,none,own,1,skilled,1,yes,yes,Risk
1866,less_0,12,prior_payments_delayed,car_used,1635,less_100,1_to_4,1,male,none,2,savings_insurance,29,stores,own,1,skilled,1,none,yes,No Risk
1867,less_0,12,prior_payments_delayed,car_used,3097,less_100,4_to_7,3,female,none,3,savings_insurance,41,none,own,1,skilled,1,yes,yes,No Risk
1868,less_0,12,prior_payments_delayed,furniture,997,500_to_1000,4_to_7,3,male,none,2,car_other,32,none,rent,1,skilled,1,none,yes,No Risk
1869,less_0,12,prior_payments_delayed,furniture,1602,less_100,4_to_7,3,male,none,2,real_estate,31,bank,rent,1,unskilled,1,none,yes,No Risk
1870,less_0,12,prior_payments_delayed,furniture,1808,less_100,4_to_7,3,female,none,2,car_other,40,none,own,2,skilled,1,yes,yes,No Risk
1871,less_0,12,prior_payments_delayed,furniture,2396,less_100,1_to_4,3,female,none,2,savings_insurance,36,none,own,3,skilled,1,none,yes,No Risk
1872,less_0,12,prior_payments_delayed,furniture,2919,500_to_1000,less_1,2,female,none,1,savings_insurance,34,stores,own,1,skilled,1,none,yes,No Risk
1873,less_0,12,prior_payments_delayed,repairs,1439,less_100,1_to_4,3,male,none,3,car_other,46,none,own,1,skilled,1,yes,yes,No Risk
1874,less_0,13,all_credits_paid_back,car_new,250,less_100,less_1,1,female,none,1,savings_insurance,19,stores,rent,1,skilled,1,none,yes,No Risk
1875,less_0,13,all_credits_paid_back,car_new,250,less_100,less_1,1,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk
1876,less_0,13,all_credits_paid_back,car_new,393,less_100,4_to_7,3,male,none,2,real_estate,28,none,own,1,skilled,1,none,yes,No Risk
1877,less_0,13,all_credits_paid_back,car_new,766,100_to_500,less_1,1,female,none,1,savings_insurance,36,stores,own,2,skilled,1,none,yes,Risk
1878,less_0,13,all_credits_paid_back,car_new,937,less_100,less_1,2,female,none,1,car_other,26,stores,own,1,skilled,1,none,yes,No Risk
1879,less_0,13,all_credits_paid_back,car_new,1133,less_100,unemployed,1,male,none,1,real_estate,21,none,rent,1,skilled,1,none,yes,No Risk
1880,less_0,13,all_credits_paid_back,car_new,1950,100_to_500,4_to_7,3,male,none,1,car_other,32,none,own,1,skilled,1,none,yes,No Risk
1881,less_0,13,all_credits_paid_back,car_new,2337,100_to_500,1_to_4,3,male,none,1,real_estate,27,none,own,2,skilled,1,none,yes,No Risk
1882,less_0,13,all_credits_paid_back,car_new,3116,less_100,unemployed,1,female,none,2,savings_insurance,21,none,rent,1,skilled,1,none,yes,No Risk
1883,less_0,13,all_credits_paid_back,car_new,4243,less_100,unemployed,1,female,none,2,car_other,38,stores,own,1,skilled,1,none,yes,Risk
1884,less_0,13,all_credits_paid_back,car_used,250,less_100,less_1,2,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk
1885,less_0,13,all_credits_paid_back,car_used,250,less_100,less_1,2,male,none,2,real_estate,27,none,rent,1,skilled,1,none,yes,No Risk
1886,less_0,13,all_credits_paid_back,car_used,1241,less_100,1_to_4,3,female,none,1,real_estate,29,none,own,1,skilled,1,none,yes,No Risk
1887,less_0,13,all_credits_paid_back,car_used,1299,less_100,unemployed,2,female,none,3,savings_insurance,24,none,own,1,skilled,1,none,yes,No Risk
1888,less_0,13,all_credits_paid_back,furniture,250,less_100,1_to_4,2,male,none,1,real_estate,29,stores,own,1,skilled,1,none,yes,No Risk
1889,less_0,13,all_credits_paid_back,furniture,250,less_100,less_1,1,male,none,2,real_estate,26,stores,rent,1,skilled,1,none,yes,No Risk
1890,less_0,13,all_credits_paid_back,furniture,815,less_100,unemployed,2,male,none,1,real_estate,19,none,own,1,management_self-employed,1,none,yes,No Risk
1891,less_0,13,all_credits_paid_back,furniture,1333,less_100,less_1,2,female,none,1,real_estate,26,none,rent,1,skilled,1,none,yes,No Risk
1892,less_0,13,all_credits_paid_back,furniture,3291,less_100,less_1,1,male,none,2,real_estate,29,none,own,1,skilled,1,none,yes,No Risk
1893,less_0,13,all_credits_paid_back,furniture,5577,less_100,4_to_7,3,male,none,3,car_other,28,none,own,1,skilled,1,none,yes,No Risk
1894,less_0,13,all_credits_paid_back,radio_tv,941,less_100,less_1,1,male,none,2,real_estate,20,bank,rent,1,unemployed,1,none,yes,No Risk
1895,less_0,13,all_credits_paid_back,radio_tv,1045,100_to_500,less_1,2,female,none,1,real_estate,24,none,rent,1,skilled,1,none,yes,No Risk
1896,less_0,13,all_credits_paid_back,vacation,250,less_100,1_to_4,2,female,co-applicant,1,real_estate,42,stores,own,1,skilled,1,none,yes,No Risk
1897,less_0,13,all_credits_paid_back,vacation,1586,100_to_500,1_to_4,3,male,none,3,savings_insurance,34,stores,own,1,unskilled,1,yes,yes,No Risk
1898,less_0,13,all_credits_paid_back,vacation,2096,less_100,4_to_7,3,male,none,2,savings_insurance,22,none,own,1,management_self-employed,1,none,yes,No Risk
1899,less_0,13,all_credits_paid_back,vacation,2317,less_100,less_1,2,female,none,2,savings_insurance,27,stores,own,2,skilled,1,none,yes,No Risk
1900,less_0,13,credits_paid_to_date,car_used,3068,less_100,unemployed,2,female,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk
1901,less_0,13,credits_paid_to_date,furniture,1276,500_to_1000,1_to_4,3,male,none,1,real_estate,23,none,own,1,skilled,1,none,yes,No Risk
1902,less_0,13,credits_paid_to_date,vacation,250,100_to_500,4_to_7,2,female,co-applicant,2,car_other,29,stores,own,1,unskilled,1,none,yes,Risk
1903,less_0,13,credits_paid_to_date,vacation,1085,less_100,1_to_4,2,female,none,2,savings_insurance,32,stores,rent,1,unskilled,1,none,yes,No Risk
1904,less_0,13,no_credits,car_new,250,less_100,1_to_4,2,female,none,2,real_estate,19,none,own,1,skilled,1,none,yes,No Risk
1905,less_0,13,no_credits,car_new,1920,less_100,less_1,2,male,none,2,savings_insurance,26,stores,rent,1,skilled,1,none,yes,No Risk
1906,less_0,13,no_credits,car_used,430,less_100,unemployed,2,male,none,1,real_estate,21,none,rent,1,skilled,1,none,yes,No Risk
1907,less_0,13,prior_payments_delayed,appliances,250,500_to_1000,4_to_7,2,male,none,3,car_other,28,stores,own,1,skilled,1,none,yes,No Risk
1908,less_0,13,prior_payments_delayed,car_new,250,100_to_500,1_to_4,2,male,none,1,real_estate,24,bank,rent,1,unemployed,1,none,yes,No Risk
1909,less_0,13,prior_payments_delayed,car_new,2651,less_100,1_to_4,3,male,none,3,savings_insurance,25,none,own,2,management_self-employed,2,none,yes,No Risk
1910,less_0,13,prior_payments_delayed,car_new,4070,less_100,4_to_7,2,female,none,2,car_other,39,stores,own,2,skilled,1,yes,yes,No Risk
1911,less_0,13,prior_payments_delayed,car_new,5595,less_100,4_to_7,3,male,guarantor,3,savings_insurance,50,none,own,1,skilled,1,yes,no,No Risk
1912,less_0,13,prior_payments_delayed,car_used,403,less_100,less_1,1,male,none,3,real_estate,26,none,own,1,skilled,1,none,yes,No Risk
1913,less_0,13,prior_payments_delayed,car_used,1340,100_to_500,4_to_7,3,male,co-applicant,3,real_estate,45,stores,own,1,unskilled,1,yes,yes,No Risk
1914,less_0,13,prior_payments_delayed,car_used,2458,less_100,less_1,3,male,none,2,real_estate,19,none,own,1,skilled,1,none,yes,No Risk
1915,less_0,13,prior_payments_delayed,furniture,250,500_to_1000,1_to_4,3,male,none,3,savings_insurance,39,none,own,2,skilled,1,yes,yes,Risk
1916,less_0,13,prior_payments_delayed,furniture,690,less_100,1_to_4,3,male,none,3,savings_insurance,27,none,own,1,skilled,2,yes,yes,No Risk
1917,less_0,13,prior_payments_delayed,furniture,791,less_100,1_to_4,2,male,none,2,savings_insurance,27,none,own,1,skilled,1,none,yes,No Risk
1918,less_0,13,prior_payments_delayed,furniture,2577,500_to_1000,less_1,3,male,none,3,car_other,28,bank,own,2,unskilled,1,none,yes,No Risk
1919,less_0,13,prior_payments_delayed,furniture,3030,100_to_500,4_to_7,2,female,co-applicant,3,savings_insurance,50,stores,own,2,skilled,1,none,yes,No Risk
1920,less_0,13,prior_payments_delayed,furniture,3370,less_100,1_to_4,3,male,none,2,savings_insurance,28,none,own,2,skilled,1,none,yes,Risk
1921,less_0,13,prior_payments_delayed,repairs,3861,100_to_500,1_to_4,2,female,none,1,car_other,42,bank,rent,1,unemployed,1,yes,yes,No Risk
1922,less_0,13,prior_payments_delayed,retraining,3797,less_100,4_to_7,4,male,co-applicant,1,savings_insurance,38,none,own,2,skilled,1,yes,yes,Risk
